"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145916461916462,0.139174706457926,0.164328632661809,0.122547970479705,0.117816246635674,0.134279629177848,0.122054058408862,0.141217219961448,0.121955896927651,0.13493371743487
"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15440218005652,0.147869533169533,0.143851467710372,0.167009558508358,0.125054120541205,0.116758796183019,0.126499902415223,0.126627391742195,0.144591604197901,0.126768384539148,0.139105210420842
"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14244837705647,0.152663867581752,0.149684971334971,0.145852054794521,0.164982726103729,0.127018491184912,0.119200024467825,0.127259038789949,0.130830755287009,0.14324279288927,0.130828543111992,0.140516733466934
"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139881550288277,0.143493641618497,0.152756237383932,0.149010687960688,0.146031066536204,0.167788726960994,0.125054079540795,0.121395497920235,0.132425835569651,0.126361893252769,0.141149282501606,0.12690453419227,0.143752655310621
"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146051461245235,0.141438436899423,0.142478434859938,0.150051998385143,0.149511466011466,0.139949755381605,0.166724389198457,0.123490159901599,0.118395228774162,0.131241839473042,0.131436858006042,0.141719618762048,0.128704088206145,0.139601853707415
"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154062736842105,0.147900698856417,0.143544138372838,0.138662827923522,0.152566047638272,0.152953685503686,0.138401614481409,0.167161380197171,0.124472693726937,0.12599547345241,0.134587509148573,0.131565760322256,0.141158684943243,0.125391922695738,0.13943001002004
"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142811035125894,0.160288336842105,0.145609847522236,0.139638757206919,0.144587105380169,0.153901251513928,0.145765847665848,0.145351174168297,0.16852233176168,0.123711111111111,0.121237778321507,0.130761649182727,0.127290392749245,0.143995566502463,0.119461075322101,0.138336372745491
"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152998467712514,0.146747248989742,0.159783157894737,0.145039135959339,0.140444330557335,0.144058826144953,0.151049656842955,0.147909336609337,0.140046624266145,0.161476296613802,0.126109676096761,0.120840469782236,0.134878214198585,0.131554038267875,0.142211779824374,0.121190262636274,0.139067384769539
"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155351312711204,0.154642831083546,0.14593661796705,0.153924210526316,0.145865057179161,0.14186732863549,0.141763405958204,0.151717723052079,0.144350900900901,0.137097602739726,0.160538062580369,0.119527716277163,0.11462131147541,0.134330934374238,0.124781832829809,0.142120047119297,0.118209762140733,0.133727705410822
"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116266490630324,0.154369924616584,0.152058628237869,0.143302673298104,0.151193431578947,0.139920076238882,0.135856502242152,0.138196353935082,0.145372830036334,0.140851146601147,0.133421428571429,0.156136348049721,0.118191963919639,0.111753388793736,0.126710929494999,0.119881208459215,0.136729213964446,0.116402527254708,0.127690731462926
"21",NA,NA,NA,NA,NA,NA,NA,NA,0.167580270793037,0.122693645655877,0.157105016896283,0.153156037942357,0.143887068697544,0.152037389473684,0.144629479034308,0.137175080076874,0.139664962205425,0.149348486071861,0.144933374283374,0.136455283757339,0.160396570938706,0.122678105781058,0.113540078297039,0.132576311295438,0.12542833836858,0.139810409081174,0.12282839444995,0.138004008016032
"22",NA,NA,NA,NA,NA,NA,NA,0.173765136612022,0.166102393617021,0.123329250425894,0.152212971146348,0.15690324699015,0.145448305875039,0.152110821052632,0.144155972045743,0.140400512491992,0.143504891062695,0.151027775534921,0.148103972153972,0.134781506849315,0.158375096442349,0.123360188601886,0.114560337655982,0.123563771651622,0.125449425981873,0.139628592846434,0.122912586719524,0.136150851703407
"23",NA,NA,NA,NA,NA,NA,0.162264568764569,0.174789262295082,0.170336097678917,0.123470800681431,0.161281336106057,0.157291608901861,0.150242679515076,0.158174357894737,0.150398665819568,0.143151761691224,0.147302489995554,0.156307307226484,0.167318058968059,0.145846428571429,0.166960394342049,0.130937310373104,0.123036408123318,0.137519736521103,0.133532829808661,0.145416598843435,0.126667443012884,0.141183817635271
"24",NA,NA,NA,NA,NA,0.171624822834646,0.167483967883968,0.177546612021858,0.173622412959381,0.138342981260647,0.167348297374578,0.165450747902225,0.154739912962387,0.160221010526316,0.147622299872935,0.145050096092249,0.152628279235216,0.160443883730319,0.169110728910729,0.14975156555773,0.171571024432062,0.129918532185322,0.121232321996575,0.134494462063918,0.144170574018127,0.148314414221461,0.121370738354807,0.150542785571142
"25",NA,NA,NA,NA,0.188910137614679,0.177774803149606,0.171052162652163,0.182442131147541,0.177212886847195,0.156025621805792,0.173928281778009,0.174838854432689,0.171136959900528,0.175362821052632,0.158179669631512,0.151158616271621,0.160706980880391,0.162907064997981,0.177900737100737,0.163799510763209,0.183563480497214,0.151447683476835,0.131903009542452,0.143151280800195,0.155924954682779,0.16481655600771,0.147216575817641,0.167457865731463
"26",NA,NA,NA,0.159621540880503,0.189195871559633,0.186771299212598,0.17391092981093,0.185260655737705,0.176162282398453,0.152596848381601,0.17978120613465,0.180971397300255,0.174272241218527,0.173152,0.159499745870394,0.148005637411915,0.163298755002223,0.166372184093662,0.177200900900901,0.165897309197652,0.188676082297471,0.148234727347273,0.135068632248593,0.141065674554769,0.158036858006042,0.168299079031913,0.14611067888999,0.162485571142285
"27",NA,NA,0.162538116154222,0.165722767295598,0.19575754587156,0.187082066929134,0.170154545454545,0.185364672131148,0.176081890715667,0.153178892674617,0.177016376397193,0.183657789128055,0.175200435188063,0.175240294736842,0.152834243964422,0.147641127482383,0.159502223210316,0.162897456600727,0.175747297297297,0.169644422700587,0.180218131161594,0.152072324723247,0.143559334475165,0.147595852646987,0.158444773413897,0.167453973013493,0.143608225966303,0.161760521042084
"28",NA,0.180914456721915,0.172656002928258,0.180895597484277,0.211234724770642,0.202868622047244,0.19334156954157,0.204429207650273,0.18750749516441,0.198220749574106,0.196106446581752,0.197007223641007,0.18711691016475,0.173971242105263,0.163530876747141,0.150803139013453,0.181163139172966,0.172660274525636,0.182129115479115,0.163292808219178,0.185389327046721,0.184681754817548,0.172492610716907,0.163837423761893,0.166995226586103,0.170211137288499,0.157794672943508,0.1749374749499
