"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835815077570749,0.8167568251558,0.739913122268415,0.715727039256451,0.812844967532467,0.827894188568403,0.749023892773893,0.779375572344322,0.790278266995421,0.803927729772192,0.78459797825995,0.772315468243372,0.830450849963045,0.791864901785294,0.841851066269204,0.744160583941606,0.783797891220378,0.81334454200137,0.805820105820106,0.811086134303861,0.793530864197531,0.67316632231405,0.765060240963855,0.826479980348809,0.744220076090138,0.627388535031847
"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787460645415191,0.829773134793794,0.823320995855873,0.732251359130157,0.703222453222453,0.794480519480519,0.826092525231825,0.741069347319347,0.794785943223443,0.765551250440296,0.782623723487824,0.76912828321279,0.775987030326149,0.823302713546616,0.807339017381883,0.828107085530842,0.714270072992701,0.778969621046038,0.779718537891525,0.791600529100529,0.811567829872262,0.776740740740741,0.632231404958678,0.743945168428817,0.822844509948416,0.763132865086333,0.659463148316652
"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787572753280063,0.785296143250689,0.830338348795509,0.832479200278384,0.754157339302846,0.711966491378256,0.796976461038961,0.823283296616972,0.73997668997669,0.756839514652015,0.78775977456851,0.796763550667714,0.775250602715391,0.738508487507152,0.82641748495407,0.78920344811343,0.846680807154322,0.73514598540146,0.792384382503393,0.808269506195903,0.787962962962963,0.81185327909798,0.79720987654321,0.651020144628099,0.775387263339071,0.851314173421764,0.759529558091893,0.664012738853503
"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832620554956897,0.776018545920884,0.800423061786698,0.816636781788415,0.824570560880706,0.737221511565931,0.721994619053443,0.776440746753247,0.82353945728094,0.744507575757576,0.762105082417582,0.783920394505107,0.798695993715632,0.77489108827137,0.748045012397482,0.827600042234189,0.791770691035847,0.850378353588626,0.723065693430657,0.783302014824094,0.775670963322747,0.775760582010582,0.818775422821666,0.778493827160494,0.673747417355372,0.778583722645685,0.838663718987964,0.7508596722271,0.665605095541401
"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847186544342508,0.828714304956897,0.783244549669528,0.788715072805982,0.821236454354097,0.818923792350764,0.737341434815052,0.714473523297053,0.773904220779221,0.825981522277439,0.735678904428904,0.775197458791209,0.779376541035576,0.79249018067557,0.770090513048259,0.729401106236887,0.815848379263013,0.763295492015639,0.840174271955973,0.71485401459854,0.773593276960017,0.797309919671212,0.77962962962963,0.816117176907158,0.774222222222222,0.667807334710744,0.780796656011802,0.83741095553918,0.755779923909862,0.643539581437671
"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792987012987013,0.839021406727829,0.840416217672414,0.763551839794811,0.789256198347107,0.817864660481796,0.811821834171649,0.746615499413709,0.711202152378623,0.765036525974026,0.818091773827211,0.725888694638695,0.756295787545788,0.772912997534343,0.793951296150825,0.78488347502432,0.756294106427618,0.819142645971914,0.758208111545527,0.835889130933272,0.713941605839416,0.774036955840902,0.774550096519086,0.762268518518519,0.806322700349675,0.751283950617284,0.671875,0.762294074256209,0.833357897322525,0.721557652911911,0.631255686988171
"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756430262119751,0.791855287569573,0.835703363914373,0.828882677801724,0.781801815132682,0.767119244391972,0.826576752163405,0.812644332669008,0.751332480545784,0.695151033386328,0.766436688311688,0.810646037194528,0.720061188811189,0.746751945970696,0.774955970412117,0.781869599371563,0.761641923613755,0.729973297730307,0.801362052581565,0.741438598144048,0.819966750745242,0.699744525547445,0.771714166405679,0.775702098511738,0.754861111111111,0.805894526511097,0.772864197530864,0.636492768595041,0.764537742807967,0.827904691721936,0.725965759438104,0.637625113739763
"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.826643979581624,0.756386429385465,0.796270871985158,0.826651376146789,0.838126346982759,0.777128341718457,0.777351436442346,0.835444764948936,0.815791971149283,0.750906086771133,0.69918674330439,0.766538149350649,0.800194682104616,0.72770979020979,0.763163919413919,0.783532934131737,0.783660644147683,0.765173624328554,0.72253480831585,0.816598036110231,0.771067878844976,0.817301077734465,0.707919708029197,0.750104395030797,0.780839404695187,0.76792328042328,0.799025904517234,0.773827160493827,0.654829545454545,0.775141381853946,0.816408744780152,0.766406935908692,0.670154686078253
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861206896551724,0.831773596236613,0.752450249846585,0.783191094619666,0.831253822629969,0.837233970905172,0.779088980960837,0.776195395513577,0.833378810321977,0.815364904621809,0.753384500586291,0.701632628103216,0.785267857142857,0.814189593046092,0.723717948717949,0.774725274725275,0.795068686157098,0.793574234092694,0.789779215835554,0.735075338546634,0.824696441769613,0.787154364312968,0.84881621187801,0.705,0.776359745276125,0.803225605579426,0.786871693121693,0.820327552986512,0.78520987654321,0.645015495867769,0.777969018932874,0.825816752640629,0.739372988001171,0.659463148316652
"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737073863636364,0.855970625798212,0.834250825743169,0.747821513105988,0.793821892393321,0.834663608562691,0.838160021551724,0.777929860905593,0.776392168437623,0.833242379356046,0.810461548195249,0.752211917706001,0.714259508377155,0.773498376623377,0.807128097409362,0.733945221445221,0.755294184981685,0.783321592109898,0.786488609583661,0.778169014084507,0.731356093839405,0.822637525076549,0.769560506853832,0.842796950240771,0.703467153284672,0.764432613007621,0.793853913693256,0.788128306878307,0.804877613644473,0.761901234567901,0.633135330578512,0.756823211212196,0.831515598133137,0.774875621890547,0.681983621474067
