"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212132938388626,0.217879782608696,0.181579713603819,0.218966976744186,0.221656631578947,0.201889353612167,0.194140157480315,0.20834972972973,0.176333700440529,0.210686728395062,0.215125876010782,0.216730337078652,0.221576573426573,0.225627400468384,0.210513986013986,0.215048540145985,0.253625196850394,0.251945297029703,0.227616183986371,0.202187719298246
"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202956088560886,0.210058293838863,0.228850217391304,0.22646491646778,0.229982558139535,0.245818947368421,0.250408365019011,0.25870688976378,0.241304324324324,0.252804405286344,0.275185493827161,0.245596495956873,0.264291573033708,0.251143706293706,0.253748946135831,0.227921212121212,0.235937226277372,0.225375065616798,0.27827004950495,0.239977512776831,0.251306432748538
"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204009068010076,0.214089852398524,0.226956398104265,0.22974347826087,0.203035560859189,0.199889069767442,0.214968210526316,0.229599239543726,0.197671456692913,0.194875405405405,0.216823788546256,0.219285493827161,0.215891374663073,0.204424438202247,0.216213636363636,0.189803981264637,0.193842657342657,0.208762408759124,0.235560892388451,0.213331188118812,0.177401022146508,0.211454970760234
"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184226440677966,0.189763476070529,0.183731549815498,0.208836492890995,0.198695217391304,0.174525298329356,0.191828837209302,0.204204631578947,0.190441825095057,0.168589173228346,0.184183513513514,0.172165418502203,0.1808,0.193579245283019,0.196590168539326,0.20154965034965,0.196725761124122,0.185486247086247,0.156691240875912,0.18700498687664,0.203212128712871,0.190998296422487,0.161985380116959
"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186742431192661,0.198723389830508,0.17363476070529,0.183574354243542,0.212348815165877,0.214918913043478,0.190636038186158,0.203017441860465,0.210239157894737,0.220258935361217,0.204184448818898,0.209828918918919,0.190643392070485,0.209349074074074,0.207137735849057,0.217926966292135,0.213360489510489,0.210117330210773,0.207817715617716,0.186793795620438,0.209065354330709,0.253883415841584,0.19006132879046,0.202207602339181
"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179982105263158,0.176577064220183,0.179543728813559,0.17315717884131,0.177013099630996,0.20213981042654,0.195921086956522,0.167692840095465,0.196817674418605,0.205289894736842,0.198269581749049,0.179944094488189,0.182990540540541,0.165259691629956,0.201971604938272,0.204831266846361,0.201169943820225,0.208571328671329,0.208174941451991,0.197552447552448,0.168647810218978,0.224803674540682,0.221377475247525,0.19618398637138,0.192088304093567
"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17778,0.200245526315789,0.195777981651376,0.194126440677966,0.17197556675063,0.185634870848708,0.20503981042654,0.208781086956522,0.184150596658711,0.209988604651163,0.213808,0.193982509505703,0.185296456692913,0.184137027027027,0.190265859030837,0.191280864197531,0.19753935309973,0.191917696629213,0.200344055944056,0.220201170960187,0.216671328671329,0.190852919708029,0.190395800524934,0.235893069306931,0.219531345826235,0.229676023391813
"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200674780058651,0.209225352112676,0.215651578947368,0.227053211009174,0.216853559322034,0.215075818639799,0.200955350553506,0.226937203791469,0.232626304347826,0.214344630071599,0.234149069767442,0.234664210526316,0.257116349809886,0.247149409448819,0.233645405405405,0.228740528634361,0.24774475308642,0.295135579514825,0.286241011235955,0.269833916083916,0.253536065573771,0.241750582750583,0.283620072992701,0.292356430446194,0.278871782178218,0.265141226575809,0.257079532163743
"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16960487804878,0.173491202346041,0.161231549295775,0.172579736842105,0.174393348623853,0.181457627118644,0.164388664987406,0.177064022140221,0.197068957345972,0.194815434782609,0.192740334128878,0.212276046511628,0.207060631578947,0.204397718631179,0.19606437007874,0.229831891891892,0.181033920704846,0.213752469135802,0.218869541778976,0.203874438202247,0.201475524475524,0.216372131147541,0.193115384615385,0.16863102189781,0.224346981627297,0.226674504950495,0.199728109028961,0.196122807017544
"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192114444444444,0.197615077605321,0.171101759530792,0.187130704225352,0.188620263157895,0.203052752293578,0.198319322033898,0.185759697732997,0.193424538745387,0.206489573459716,0.218765652173913,0.203941766109785,0.207939069767442,0.238885473684211,0.236719011406844,0.209331496062992,0.214174054054054,0.216122246696035,0.23384475308642,0.234588679245283,0.213130056179775,0.208999300699301,0.231089461358314,0.205547552447552,0.225472262773723,0.240995275590551,0.241898267326733,0.22766405451448,0.219695321637427
