"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198743799472296,0.196258041958042,0.200899045346062,0.196746394984326,0.185301509433962,0.193445687645688,0.194333519553073,0.209519365079365,0.191847397260274,0.193175724637681,0.172132954545455,0.182498316498316,0.210730081300813,0.194471830985915,0.20320488997555,0.199045555555556,0.207752993348115,0.202551319648094,0.195404225352113,0.211280789473684,0.206358027522936,0.209304745762712,0.21155919395466,0.197072509225092,0.217140047393365,0.212915,0.204014797136038,0.21113023255814,0.205524,0.209461596958175,0.204947047244094,0.217345135135135,0.181042070484582,0.193421604938272,0.214086253369272,0.213659550561798,0.208508391608392,0.200317330210773,0.195053846153846,0.205862773722628,0.20701154855643,0.234514356435644,0.184534241908007,0.180258479532164
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185434722222222,0.191157519788918,0.192016433566434,0.199562052505967,0.187828840125392,0.187550188679245,0.187081585081585,0.179755586592179,0.208322222222222,0.191353150684932,0.201776086956522,0.168617803030303,0.186688888888889,0.206841869918699,0.182830422535211,0.192547432762836,0.2156825,0.207139689578714,0.212199413489736,0.182633802816901,0.214534210526316,0.205830733944954,0.205153559322034,0.22037758186398,0.205425092250923,0.207748815165877,0.189028695652174,0.207586634844869,0.192886279069767,0.198390736842105,0.199187452471483,0.196707480314961,0.204480540540541,0.18585704845815,0.206198765432099,0.191434770889488,0.192212640449438,0.197499300699301,0.194776346604215,0.179206293706294,0.198545620437956,0.202858267716535,0.20275198019802,0.192284838160136,0.184134502923977
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221123214285714,0.185795486111111,0.191707124010554,0.189150699300699,0.199459904534606,0.184251410658307,0.188318113207547,0.192158508158508,0.18690251396648,0.199780634920635,0.187889863013699,0.199180797101449,0.161634090909091,0.182387542087542,0.210234959349594,0.18152338028169,0.17910097799511,0.176203611111111,0.198470509977827,0.173168914956012,0.163364788732394,0.187158947368421,0.189457568807339,0.191597966101695,0.184790931989924,0.185642619926199,0.201511374407583,0.187637173913043,0.179797613365155,0.199022093023256,0.189901052631579,0.189860836501901,0.172050787401575,0.188901351351351,0.169667841409692,0.186241358024691,0.192563881401617,0.204029775280899,0.176327622377622,0.191053395784543,0.181700932400932,0.159916788321168,0.169828083989501,0.227550742574257,0.189546166950596,0.198920467836257
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192220197044335,0.210303869047619,0.182631944444444,0.197865963060686,0.182564685314685,0.196369451073986,0.189439811912226,0.195598490566038,0.194105827505827,0.193464804469274,0.2082,0.190788219178082,0.199526449275362,0.163156818181818,0.177837037037037,0.20222662601626,0.174132112676056,0.17121369193154,0.164356111111111,0.178490022172949,0.169741055718475,0.16216,0.182243947368421,0.173624311926605,0.188476949152542,0.161328211586902,0.176344095940959,0.192387203791469,0.17772,0.171186634844869,0.19037,0.178828210526316,0.1858536121673,0.170132677165354,0.186225945945946,0.173288546255507,0.186888888888889,0.182338544474394,0.180715168539326,0.177620979020979,0.187837470725995,0.181206293706294,0.15786897810219,0.177409186351706,0.217938861386139,0.182515332197615,0.176582456140351
"49",NA,NA,NA,NA,NA,NA,NA,NA,0.213901754385965,0.205131034482759,0.217384523809524,0.192084722222222,0.218712664907652,0.199257342657343,0.210070644391408,0.197154858934169,0.212509811320755,0.204746153846154,0.203769273743017,0.224766666666667,0.206192054794521,0.221299637681159,0.195561742424242,0.207545454545455,0.225956300813008,0.209792957746479,0.203511002444988,0.196604444444444,0.211138802660754,0.210365395894428,0.203858591549296,0.198888947368421,0.214986009174312,0.210318305084746,0.217472292191436,0.205372693726937,0.216720142180095,0.219557391304348,0.217437708830549,0.233545581395349,0.204473263157895,0.224334220532319,0.24292657480315,0.222013783783784,0.224645374449339,0.219618209876543,0.238578706199461,0.227769662921348,0.22896958041958,0.231222716627635,0.213304428904429,0.229538321167883,0.2383,0.254418316831683,0.238772572402044,0.20980350877193
"50",NA,NA,NA,NA,NA,NA,NA,0.204885,0.227609064327485,0.216593596059113,0.233628571428571,0.20583125,0.226514775725594,0.197306293706294,0.205564439140811,0.202937304075235,0.199050943396226,0.20562634032634,0.206790782122905,0.223968888888889,0.209544657534247,0.216066666666667,0.20803446969697,0.218473063973064,0.221940650406504,0.209745633802817,0.204580929095355,0.214320277777778,0.241723059866962,0.218911436950147,0.21496,0.216594210526316,0.225123853211009,0.22867186440678,0.222266498740554,0.200296494464945,0.221584834123223,0.223750217391304,0.21940477326969,0.232848372093023,0.227309052631579,0.218078326996198,0.227220078740157,0.23660027027027,0.214308370044053,0.216137962962963,0.231064420485175,0.246271629213483,0.240255244755245,0.238306791569087,0.20154662004662,0.188814598540146,0.220244356955381,0.260925742574257,0.240559454855196,0.219522807017544
"51",NA,NA,NA,NA,NA,NA,0.238114331210191,0.222465,0.244338888888889,0.218219704433498,0.24608244047619,0.215471527777778,0.234043007915567,0.216476923076923,0.214739618138425,0.217149529780564,0.202764150943396,0.234788111888112,0.225550558659218,0.244387301587302,0.223305479452055,0.225957246376812,0.215708333333333,0.237912457912458,0.246802845528455,0.243160845070423,0.248450611246944,0.2119225,0.229223281596452,0.23309706744868,0.210356338028169,0.209057894736842,0.248813532110092,0.247283050847458,0.244164735516373,0.224563284132841,0.257079857819905,0.26153847826087,0.242145107398568,0.243922558139535,0.232383789473684,0.268596958174905,0.224189960629921,0.255126486486487,0.223743171806167,0.259818518518519,0.296610242587601,0.265972752808989,0.250854895104895,0.230987353629977,0.251021911421911,0.224369708029197,0.257570078740157,0.288872277227723,0.262414139693356,0.250550877192982
"52",NA,NA,NA,NA,NA,0.186482919254658,0.236492993630573,0.221135,0.253697368421053,0.22556157635468,0.248881845238095,0.249921527777778,0.2386,0.22308041958042,0.227858472553699,0.236558620689655,0.228165283018868,0.267736130536131,0.251084916201117,0.258835873015873,0.236943835616438,0.232455434782609,0.238881439393939,0.235235353535354,0.265986788617886,0.226081126760563,0.273231295843521,0.249394444444444,0.258749667405765,0.233460117302053,0.217710704225352,0.228859473684211,0.260274541284404,0.275392881355932,0.250917380352645,0.240265682656827,0.268785071090047,0.262908260869565,0.267710978520286,0.27766976744186,0.264858105263158,0.278889353612167,0.269289173228346,0.287856756756757,0.246603744493392,0.300929320987654,0.261667385444744,0.297714887640449,0.25319965034965,0.262515456674473,0.282115151515152,0.241810583941606,0.287015223097113,0.292519801980198,0.296166439522998,0.277100584795322
"53",NA,NA,NA,NA,0.224718243243243,0.200347204968944,0.258377388535032,0.224545555555556,0.273379239766082,0.237977832512315,0.255862202380952,0.25968125,0.274562005277045,0.243218181818182,0.235220525059666,0.229286206896552,0.238021886792453,0.264359906759907,0.265058379888268,0.268911428571429,0.247328493150685,0.244452536231884,0.237230303030303,0.260027609427609,0.266483739837398,0.295867605633803,0.262442053789731,0.252200833333333,0.268660088691796,0.247086803519062,0.251709014084507,0.255795789473684,0.264047018348624,0.261435254237288,0.307104282115869,0.260475461254613,0.303247867298578,0.307768695652174,0.276324343675418,0.277733023255814,0.261776631578947,0.283211406844106,0.251316338582677,0.300203783783784,0.250384140969163,0.304428395061728,0.291635040431267,0.314065168539326,0.306134265734266,0.294078922716628,0.294193706293706,0.292187226277372,0.293376115485564,0.324159405940594,0.28523066439523,0.299230409356725
"54",NA,NA,NA,0.197765254237288,0.230221959459459,0.204963043478261,0.237155414012739,0.208426666666667,0.232594444444444,0.211164039408867,0.238781547619048,0.230756944444444,0.248125593667546,0.219703846153846,0.219299522673031,0.217084952978056,0.220691698113208,0.230678554778555,0.224471787709497,0.229094920634921,0.219636164383562,0.217491666666667,0.206872348484848,0.208429966329966,0.236934552845528,0.222839718309859,0.222165036674817,0.219090555555556,0.230939689578714,0.221334897360704,0.205008450704225,0.213681315789474,0.211846559633028,0.229403050847458,0.225452141057935,0.203175830258303,0.235599763033175,0.24582,0.221483770883055,0.257261395348837,0.229052421052632,0.233084410646388,0.210559251968504,0.207519189189189,0.205526872246696,0.222477469135802,0.247870619946092,0.235907584269663,0.226824825174825,0.252437470725995,0.23507668997669,0.212441240875912,0.225383727034121,0.262850742574257,0.234945826235094,0.245445029239766
"55",NA,NA,0.219379272727273,0.212195762711864,0.26945777027027,0.209753105590062,0.235469426751592,0.187761666666667,0.234461403508772,0.219575369458128,0.266422916666667,0.263489236111111,0.24718944591029,0.231561188811189,0.228041288782816,0.226416614420063,0.232076603773585,0.244474592074592,0.232229608938547,0.230862857142857,0.231030410958904,0.218998550724638,0.211830681818182,0.214258585858586,0.233342682926829,0.223919154929577,0.213462347188264,0.222285,0.235230376940133,0.221795894428153,0.22557323943662,0.231033421052632,0.216955963302752,0.234226440677966,0.224156675062972,0.237159409594096,0.223899526066351,0.22533,0.230842482100239,0.232003255813953,0.226704842105263,0.255151711026616,0.213270472440945,0.247601351351351,0.232319603524229,0.263358024691358,0.251123180592992,0.251338764044944,0.231367482517483,0.2579,0.262122377622378,0.223468248175182,0.219543044619423,0.295969801980198,0.247903407155026,0.275782456140351
"56",NA,0.210805954825462,0.210145090909091,0.191035169491525,0.233009459459459,0.209780434782609,0.245211146496815,0.207177222222222,0.224768421052632,0.206431527093596,0.257643154761905,0.218953819444444,0.218344327176781,0.231383566433566,0.198471599045346,0.223977742946708,0.242596226415094,0.225671328671329,0.224067597765363,0.224154603174603,0.226605753424658,0.220330797101449,0.206357954545455,0.227846127946128,0.242572154471545,0.230892676056338,0.242667726161369,0.212115,0.22699667405765,0.206354545454545,0.228177183098592,0.220847631578947,0.226107339449541,0.218740677966102,0.236469017632242,0.239819741697417,0.253881516587678,0.246118043478261,0.233556085918854,0.267040465116279,0.228135157894737,0.215642205323194,0.22282657480315,0.237137297297297,0.233094713656388,0.235956481481481,0.237899460916442,0.228992134831461,0.232236363636364,0.234851288056206,0.250481818181818,0.208053649635037,0.218170866141732,0.236954455445545,0.22109863713799,0.230237426900585
